transcript,label
"You have been named in an FIR filed at Kolkata Police Station. You have been named in an FIR filed at Mumbai Police Station. Turn on your camera now and do not leave the frame, this is a mandatory digital arrest protocol. If you disconnect this call, a team will be sent to your residence within the hour. To verify your identity and clear your name, transfer Rs 5 to this RBI verification account. FIR number 131/2026 has been registered against you.",1
"This is Airtel customer care. We noticed your data pack expires today, would you like to renew it? This is a courtesy call from your insurance provider to remind you about your policy renewal, no urgent action is required. Thanks for your time.",0
"Good morning, This is Airtel customer care. We noticed your data pack expires today, would you like to renew it? This is a courtesy call from your insurance provider to remind you about your policy renewal, no urgent action is required. Feel free to call back if anything is unclear.",0
ALERT: Unusual sign-in activity detected on your ICICI Bank account. Confirm your details within 24 hours: bit.ly/icicibank-verify,1
"You have been named in an FIR filed at Hyderabad Police Station. You are not permitted to inform any family member about this investigation, it is confidential. This falls under Section 467 of the IT Act and PMLA. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. You are being contacted by the Enforcement Directorate regarding your bank account. If you disconnect this call, a team will be sent to your residence within the hour.",1
Your ICICI Bank account has been locked due to suspicious activity. Update your KYC immediately at icicibank-online-update.in/kyc,1
"Hello, This is Airtel customer care. We noticed your data pack expires today, would you like to renew it? Thanks for your time.",0
"You have been named in an FIR filed at Pune Police Station. You are not permitted to inform any family member about this investigation, it is confidential. Your case reference number is REF261943, please note it down. Your bank account will be frozen in the next 30 minutes if you do not comply. You are being contacted by the Enforcement Directorate regarding your bank account. Transfer funds to this account for RBI clearance, failure to comply will result in arrest.",1
"Transfer funds to this account for RBI clearance, failure to comply will result in arrest. You are being contacted by the Enforcement Directorate regarding your bank account. If you disconnect this call, a team will be sent to your residence within the hour.",1
"This is a call from RBI's Fraud Monitoring Cell. Send Rs 15 via UPI to this ID immediately to avoid asset seizure. Turn on your camera now and do not leave the frame, this is a mandatory digital arrest protocol. Your PAN and Aadhaar are linked to a fraud case worth crores. This is extremely serious.",1
"Hello, Good afternoon, this is a reminder call from Apollo Hospitals about your appointment scheduled for tomorrow at 10 AM.",0
Your Flipkart account will be permanently deactivated unless you verify immediately. Verify your identity now at flipkart-secure-login.net to avoid suspension.,1
"I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. I am a Sub-Inspector with the Narcotics Control Bureau. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. A warrant has been issued for your arrest under Section 467 unless this is resolved today. Your case reference number is REF264052, please note it down.",1
"Hey, Hi, just checking in about the delivery of your order, it should arrive by Thursday. Thanks for your time.",0
"You are being contacted by the Enforcement Directorate regarding your bank account. If you disconnect this call, a team will be sent to your residence within the hour. Purchase gift cards worth Rs 2 and share the codes for verification purposes. This is Officer Verma calling from the Cyber Crime Cell, Mumbai. This falls under Section 467 of the IT Act and PMLA.",1
"I am a Sub-Inspector with the Narcotics Control Bureau. I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. This falls under Section 120B of the IT Act and PMLA. If you disconnect this call, a team will be sent to your residence within the hour. Share the OTP sent to your phone so we can verify your account is not compromised.",1
